2368, 768, 64, 64, 1, 1
2368, 832, 64, 64, 6, 1
2368, 896, 64, 64, 6, 1
2368, 960, 64, 64, 16, 1
2432, 832, 64, 64, 7, 1
2432, 896, 64, 64, 7, 1
2432, 1024, 64, 64, 7, 1
2496, 1024, 64, 64, 7, 1
2496, 704, 64, 64, 7, 1
2496, 640, 64, 64, 7, 1
2496, 768, 64, 64, 7, 1
2560, 576, 64, 64, 7, 1
2560, 1024, 64, 64, 7, 1
2624, 1024, 64, 64, 7, 1
2688, 1024, 64, 64, 7, 1
2752, 1024, 64, 64, 7, 1
2880, 640, 64, 64, 7, 1
2816, 960, 64, 64, 7, 1
2816, 960, 64, 64, 7, 1
2816, 1024, 64, 64, 7, 1
2880, 960, 64, 64, 7, 1
2880, 704, 64, 64, 7, 1
2880, 960, 64, 64, 7, 1
2944, 960, 64, 64, 7, 1
2880, 1024, 64, 64, 7, 1
2944, 896, 64, 64, 7, 1
2944, 768, 64, 64, 7, 1
2944, 704, 64, 64, 7, 1
2944, 704, 64, 64, 7, 1
2944, 640, 64, 64, 7, 1
2944, 576, 64, 64, 7, 1
2560, 256, 64, 64, 6, 1
2560, 320, 64, 64, 6, 1
2752, 128, 64, 64, 2, 1
2752, 128, 64, 64, 2, 1
2816, 128, 64, 64, 2, 1
3008, 384, 64, 64, 3, 1
3008, 320, 64, 64, 3, 1
3008, 256, 64, 64, 4, 1
2944, 192, 64, 64, 3, 1
2880, 128, 64, 64, 2, 1
2944, 128, 64, 64, 4, 1
2624, 384, 64, 64, 7, 1
2688, 384, 64, 64, 7, 1
2880, 384, 64, 64, 7, 1
2944, 384, 64, 64, 7, 1
2944, 320, 64, 64, 7, 1
2880, 256, 64, 64, 7, 1
2880, 320, 64, 64, 7, 1
2752, 192, 64, 64, 7, 1
2880, 192, 64, 64, 7, 1
2688, 320, 64, 64, 7, 1
2624, 384, 64, 64, 7, 1
2624, 320, 64, 64, 7, 1
2624, 256, 64, 64, 7, 1
2688, 256, 64, 64, 7, 1
2560, 192, 64, 64, 1, 1
2496, 384, 64, 64, 1, 1
2624, 192, 64, 64, 2, 1
2688, 128, 64, 64, 1, 1
2432, 768, 64, 64, 16, 1
2496, 576, 64, 64, 16, 1
2560, 384, 64, 64, 16, 1
2688, 192, 64, 64, 16, 1
2368, 704, 64, 64, 12, 0
2496, 320, 64, 64, 12, 0
3456, 448, 64, 64, 6, 1
3456, 384, 64, 64, 6, 1
3456, 320, 64, 64, 6, 1
3456, 256, 64, 64, 6, 1
3456, 192, 64, 64, 6, 1
3456, 640, 64, 64, 6, 1
3008, 576, 64, 64, 3, 1
3008, 640, 64, 64, 3, 1
3072, 704, 64, 64, 4, 1
3072, 896, 64, 64, 3, 1
3008, 768, 64, 64, 7, 1
3008, 832, 64, 64, 7, 1
3008, 896, 64, 64, 7, 1
3008, 704, 64, 64, 15, 1
3456, 704, 64, 64, 9, 1
3520, 704, 64, 64, 10, 1
3584, 704, 64, 64, 10, 1
3712, 640, 64, 64, 10, 1
3776, 640, 64, 64, 10, 1
3904, 576, 64, 64, 10, 1
3968, 576, 64, 64, 10, 1
4096, 512, 64, 64, 10, 1
4160, 512, 64, 64, 10, 1
4224, 512, 64, 64, 10, 1
4352, 448, 64, 64, 10, 1
4352, 448, 64, 64, 10, 1
4416, 448, 64, 64, 10, 1
4480, 448, 64, 64, 10, 1
4608, 384, 64, 64, 10, 1
3904, 960, 64, 64, 2, 1
3904, 960, 64, 64, 2, 1
4032, 896, 64, 64, 2, 1
4096, 896, 64, 64, 2, 1
4224, 832, 64, 64, 2, 1
4224, 832, 64, 64, 2, 1
4288, 832, 64, 64, 2, 1
4288, 832, 64, 64, 2, 1
4352, 832, 64, 64, 2, 1
4416, 832, 64, 64, 2, 1
4480, 832, 64, 64, 2, 1
4480, 832, 64, 64, 2, 1
4608, 768, 64, 64, 2, 1
4672, 768, 64, 64, 2, 1
4672, 768, 64, 64, 2, 1
4736, 768, 64, 64, 2, 1
4864, 704, 64, 64, 2, 1
4928, 704, 64, 64, 4, 1
4928, 768, 64, 64, 3, 1
4928, 832, 64, 64, 3, 1
4928, 832, 64, 64, 3, 1
4928, 896, 64, 64, 3, 1
4928, 960, 64, 64, 3, 1
4928, 1024, 64, 64, 3, 1
4800, 832, 64, 64, 7, 1
4864, 768, 64, 64, 7, 1
4864, 1024, 64, 64, 7, 1
4800, 1024, 64, 64, 7, 1
4736, 832, 64, 64, 7, 1
4736, 832, 64, 64, 7, 1
4672, 832, 64, 64, 7, 1
4544, 896, 64, 64, 7, 1
4608, 832, 64, 64, 7, 1
4096, 960, 64, 64, 7, 1
4032, 960, 64, 64, 7, 1
3968, 1024, 64, 64, 7, 1
4032, 1024, 64, 64, 7, 1
4096, 1024, 64, 64, 7, 1
4160, 960, 64, 64, 7, 1
4288, 1024, 64, 64, 7, 1
4224, 896, 64, 64, 7, 1
4288, 896, 64, 64, 7, 1
4352, 896, 64, 64, 7, 1
4416, 896, 64, 64, 7, 1
4416, 896, 64, 64, 7, 1
4416, 896, 64, 64, 7, 1
4480, 896, 64, 64, 7, 1
4608, 1024, 64, 64, 7, 1
4672, 1024, 64, 64, 7, 1
4800, 768, 64, 64, 16, 1
4544, 832, 64, 64, 16, 1
4160, 896, 64, 64, 16, 1
3968, 960, 64, 64, 16, 1
4544, 768, 64, 64, 1, 1
4800, 704, 64, 64, 1, 1
3968, 896, 64, 64, 1, 1
4160, 832, 64, 64, 1, 1
3520, 640, 64, 64, 7, 1
3520, 512, 64, 64, 7, 1
3520, 448, 64, 64, 7, 1
3520, 320, 64, 64, 7, 1
3520, 192, 64, 64, 7, 1
3520, 192, 64, 64, 7, 1
3520, 320, 64, 64, 7, 1
3584, 640, 64, 64, 7, 1
3648, 576, 64, 64, 7, 1
3520, 384, 64, 64, 7, 1
3648, 256, 64, 64, 7, 1
3712, 320, 64, 64, 7, 1
3712, 320, 64, 64, 7, 1
3712, 512, 64, 64, 7, 1
3712, 576, 64, 64, 7, 1
3776, 576, 64, 64, 7, 1
3840, 512, 64, 64, 7, 1
3840, 512, 64, 64, 7, 1
3904, 512, 64, 64, 7, 1
3968, 512, 64, 64, 7, 1
4096, 0, 64, 64, 7, 1
4032, 0, 64, 64, 7, 1
3968, 0, 64, 64, 7, 1
3776, 320, 64, 64, 7, 1
3840, 320, 64, 64, 7, 1
3840, 256, 64, 64, 7, 1
3904, 384, 64, 64, 7, 1
3904, 384, 64, 64, 7, 1
3968, 448, 64, 64, 7, 1
4224, 448, 64, 64, 7, 1
4544, 320, 64, 64, 7, 1
4480, 192, 64, 64, 12, 0
4672, 384, 64, 64, 11, 1
4672, 320, 64, 64, 3, 1
3072, 640, 64, 64, 12, 0
3008, 192, 64, 64, 12, 0
3456, 128, 64, 64, 1, 1
4544, 448, 64, 64, 11, 1
4288, 512, 64, 64, 11, 1
4032, 576, 64, 64, 11, 1
3840, 640, 64, 64, 11, 1
3648, 704, 64, 64, 11, 1
4288, 448, 64, 64, 13, 1
4544, 384, 64, 64, 13, 1
4032, 512, 64, 64, 13, 1
3840, 576, 64, 64, 13, 1
3648, 640, 64, 64, 13, 1
5184, 512, 64, 64, 1, 1
5184, 576, 64, 64, 6, 1
5184, 640, 64, 64, 6, 1
5184, 704, 64, 64, 6, 1
5184, 768, 64, 64, 6, 1
5184, 832, 64, 64, 6, 1
5184, 832, 64, 64, 6, 1
5184, 896, 64, 64, 6, 1
5184, 1024, 64, 64, 6, 1
5184, 960, 64, 64, 6, 1
5248, 512, 64, 64, 4, 1
5248, 576, 64, 64, 3, 1
5248, 640, 64, 64, 3, 1
4736, 704, 64, 64, 12, 0
4928, 640, 64, 64, 12, 0
5504, 0, 64, 64, 3, 1
5504, 64, 64, 64, 3, 1
5504, 128, 64, 64, 3, 1
5504, 192, 64, 64, 3, 1
5504, 256, 64, 64, 3, 1
5504, 256, 64, 64, 3, 1
5504, 320, 64, 64, 3, 1
5440, 320, 64, 64, 6, 1
5440, 256, 64, 64, 6, 1
5440, 192, 64, 64, 6, 1
5440, 64, 64, 64, 6, 1
5440, 0, 64, 64, 6, 1
5440, 384, 64, 64, 6, 1
5504, 384, 64, 64, 3, 1
5440, 448, 64, 64, 9, 1
5504, 448, 64, 64, 11, 1
5760, 768, 64, 64, 2, 1
5824, 768, 64, 64, 2, 1
5888, 768, 64, 64, 2, 1
5952, 768, 64, 64, 2, 1
6016, 768, 64, 64, 2, 1
5760, 768, 64, 64, 2, 1
5248, 448, 64, 64, 12, 0
2944, 256, 64, 64, 15, 1
4160, 0, 64, 64, 10, 1
4416, 0, 64, 64, 10, 1
4480, 0, 64, 64, 10, 1
4096, 0, 64, 64, 10, 1
4416, 0, 64, 64, 7, 1
4352, 0, 64, 64, 7, 1
4416, 0, 64, 64, 10, 1
4352, 0, 64, 64, 10, 1
5696, 128, 64, 64, 2, 1
5760, 128, 64, 64, 2, 1
5824, 128, 64, 64, 2, 1
5824, 128, 64, 64, 2, 1
5888, 128, 64, 64, 2, 1
5952, 128, 64, 64, 4, 1
5632, 128, 64, 64, 1, 1
5696, 192, 64, 64, 10, 1
5760, 192, 64, 64, 10, 1
5824, 192, 64, 64, 10, 1
5824, 192, 64, 64, 10, 1
5888, 192, 64, 64, 10, 1
5952, 192, 64, 64, 11, 1
5696, 192, 64, 64, 9, 1
5632, 192, 64, 64, 9, 1
5696, 192, 64, 64, 10, 1
3840, 256, 64, 64, 2, 1
3520, 64, 64, 64, 6, 0
3520, 0, 64, 64, 6, 0
3584, 64, 64, 64, 7, 0
3584, 0, 64, 64, 7, 0
3648, 0, 64, 64, 7, 0
3712, 128, 64, 64, 7, 0
3776, 64, 64, 64, 7, 0
3712, 64, 64, 64, 7, 0
3712, 0, 64, 64, 7, 0
3776, 0, 64, 64, 7, 0
3840, 64, 64, 64, 7, 0
3584, 128, 64, 64, 7, 1
3712, 256, 64, 64, 7, 1
3520, 128, 64, 64, 16, 0
3712, 192, 64, 64, 7, 0
4032, 0, 64, 64, 10, 1
3968, 0, 64, 64, 10, 1
3840, 64, 64, 64, 10, 0
3904, 64, 64, 64, 11, 0
3840, 0, 64, 64, 7, 0
3904, 0, 64, 64, 13, 0
3776, 256, 64, 64, 15, 1
3776, 192, 64, 64, 3, 0
3776, 128, 64, 64, 3, 0
3776, 64, 64, 64, 13, 0
4480, 256, 64, 64, 1, 1
4544, 256, 64, 64, 16, 1
4544, 192, 64, 64, 6, 0
4544, 128, 64, 64, 6, 0
4544, 64, 64, 64, 6, 0
4544, 0, 64, 64, 14, 1
4608, 256, 64, 64, 7, 1
4608, 192, 64, 64, 7, 0
4608, 128, 64, 64, 7, 0
4608, 64, 64, 64, 7, 0
4672, 192, 64, 64, 3, 0
4672, 128, 64, 64, 3, 0
4672, 64, 64, 64, 3, 0
4672, 0, 64, 64, 3, 0
5632, 832, 64, 64, 7, 1
5632, 896, 64, 64, 7, 1
5696, 960, 64, 64, 7, 1
5696, 896, 64, 64, 7, 1
5696, 832, 64, 64, 7, 1
5760, 832, 64, 64, 7, 1
5760, 896, 64, 64, 7, 1
5760, 960, 64, 64, 7, 1
5824, 960, 64, 64, 7, 1
5824, 832, 64, 64, 7, 1
5824, 832, 64, 64, 7, 1
5824, 896, 64, 64, 7, 1
5888, 832, 64, 64, 7, 1
5888, 896, 64, 64, 7, 1
5888, 960, 64, 64, 7, 1
5888, 1024, 64, 64, 7, 1
5952, 832, 64, 64, 7, 1
5952, 896, 64, 64, 7, 1
5952, 960, 64, 64, 7, 1
5952, 1024, 64, 64, 7, 1
6016, 1024, 64, 64, 7, 1
6016, 960, 64, 64, 7, 1
6016, 896, 64, 64, 7, 1
6016, 832, 64, 64, 7, 1
6080, 768, 64, 64, 2, 1
6144, 768, 64, 64, 2, 1
6208, 768, 64, 64, 2, 1
6272, 768, 64, 64, 2, 1
6336, 768, 64, 64, 2, 1
6400, 768, 64, 64, 2, 1
6464, 832, 64, 64, 7, 1
6464, 1024, 64, 64, 7, 1
6080, 1024, 64, 64, 7, 1
6080, 960, 64, 64, 7, 1
6080, 896, 64, 64, 7, 1
6080, 832, 64, 64, 7, 1
6080, 832, 64, 64, 7, 1
6208, 832, 64, 64, 7, 1
6144, 960, 64, 64, 7, 1
6144, 960, 64, 64, 7, 1
6144, 896, 64, 64, 7, 1
6144, 832, 64, 64, 7, 1
6208, 896, 64, 64, 7, 1
6272, 832, 64, 64, 7, 1
6272, 832, 64, 64, 7, 1
6400, 832, 64, 64, 7, 1
6336, 832, 64, 64, 7, 1
5696, 768, 64, 64, 15, 1
5696, 704, 64, 64, 4, 1
5632, 704, 64, 64, 2, 1
5568, 704, 64, 64, 2, 1
5568, 704, 64, 64, 2, 1
5504, 704, 64, 64, 2, 1
5440, 704, 64, 64, 2, 1
5376, 704, 64, 64, 2, 1
5312, 704, 64, 64, 2, 1
5632, 768, 64, 64, 7, 1
5568, 768, 64, 64, 7, 1
5504, 768, 64, 64, 7, 1
5440, 768, 64, 64, 7, 1
5568, 832, 64, 64, 7, 1
5504, 832, 64, 64, 7, 1
5248, 960, 64, 64, 7, 1
5248, 960, 64, 64, 7, 1
5248, 896, 64, 64, 7, 1
5248, 1024, 64, 64, 7, 1
5248, 704, 64, 64, 15, 1
6464, 768, 64, 64, 2, 1
6592, 704, 64, 64, 1, 1
6592, 768, 64, 64, 16, 1
6528, 768, 64, 64, 2, 1
6656, 704, 64, 64, 4, 1
6656, 768, 64, 64, 3, 1
6656, 832, 64, 64, 3, 1
6656, 896, 64, 64, 3, 1
6656, 960, 64, 64, 3, 1
6656, 960, 64, 64, 3, 1
6656, 1024, 64, 64, 3, 1
6592, 896, 64, 64, 7, 1
6528, 960, 64, 64, 7, 1
6592, 960, 64, 64, 7, 1
6592, 1024, 64, 64, 7, 1
6528, 1024, 64, 64, 7, 1
6912, 1024, 64, 64, 6, 1
6912, 960, 64, 64, 6, 1
6912, 960, 64, 64, 6, 1
6912, 896, 64, 64, 6, 1
6912, 832, 64, 64, 6, 1
6912, 768, 64, 64, 6, 1
6912, 768, 64, 64, 6, 1
6912, 704, 64, 64, 6, 1
6912, 640, 64, 64, 6, 1
6912, 576, 64, 64, 1, 1
6976, 576, 64, 64, 2, 1
7040, 576, 64, 64, 2, 1
7168, 576, 64, 64, 2, 1
7104, 576, 64, 64, 2, 1
7168, 576, 64, 64, 2, 1
7232, 576, 64, 64, 2, 1
7296, 576, 64, 64, 2, 1
7424, 576, 64, 64, 2, 1
7360, 576, 64, 64, 2, 1
7488, 576, 64, 64, 4, 1
7488, 640, 64, 64, 3, 1
7488, 704, 64, 64, 3, 1
7488, 768, 64, 64, 3, 1
7488, 768, 64, 64, 3, 1
7488, 832, 64, 64, 3, 1
7488, 1024, 64, 64, 3, 1
7488, 896, 64, 64, 3, 1
7488, 960, 64, 64, 3, 1
7040, 640, 64, 64, 10, 1
7104, 640, 64, 64, 10, 1
7168, 640, 64, 64, 10, 1
7232, 640, 64, 64, 10, 1
7360, 640, 64, 64, 10, 1
7424, 640, 64, 64, 14, 1
6976, 640, 64, 64, 13, 1
6976, 704, 64, 64, 3, 1
6976, 768, 64, 64, 3, 1
6976, 832, 64, 64, 3, 1
6976, 896, 64, 64, 3, 1
6976, 960, 64, 64, 3, 1
6976, 1024, 64, 64, 3, 1
7424, 704, 64, 64, 6, 1
7424, 832, 64, 64, 6, 1
7424, 896, 64, 64, 6, 1
7424, 960, 64, 64, 6, 1
7424, 960, 64, 64, 6, 1
7424, 1024, 64, 64, 6, 1
7104, 960, 64, 64, 2, 1
7168, 960, 64, 64, 2, 1
7168, 1024, 64, 64, 7, 1
7040, 1024, 64, 64, 7, 1
7104, 896, 64, 64, 12, 0
7168, 896, 64, 64, 12, 0
7040, 832, 64, 64, 12, 0
7872, 768, 64, 64, 1, 1
7936, 768, 64, 64, 2, 1
8000, 768, 64, 64, 2, 1
8064, 768, 64, 64, 2, 1
8128, 768, 64, 64, 2, 1
8192, 768, 64, 64, 2, 1
8256, 768, 64, 64, 2, 1
7872, 832, 64, 64, 6, 1
7872, 960, 64, 64, 6, 1
7872, 896, 64, 64, 6, 1
7872, 1024, 64, 64, 6, 1
8320, 768, 64, 64, 4, 1
8320, 832, 64, 64, 3, 1
8320, 896, 64, 64, 3, 1
8320, 960, 64, 64, 3, 1
8320, 1024, 64, 64, 3, 1
8000, 832, 64, 64, 10, 1
8064, 832, 64, 64, 10, 1
8192, 832, 64, 64, 10, 1
8128, 832, 64, 64, 10, 1
8256, 832, 64, 64, 14, 1
7936, 832, 64, 64, 13, 1
7936, 896, 64, 64, 3, 1
7936, 960, 64, 64, 3, 1
7936, 1024, 64, 64, 3, 1
8256, 896, 64, 64, 6, 1
8256, 960, 64, 64, 6, 1
8256, 1024, 64, 64, 6, 1
7808, 1024, 64, 64, 2, 1
7744, 1024, 64, 64, 2, 1
7680, 1024, 64, 64, 2, 1
7616, 1024, 64, 64, 2, 1
7616, 1024, 64, 64, 2, 1
7552, 1024, 64, 64, 2, 1
6848, 1024, 64, 64, 2, 1
6784, 1024, 64, 64, 2, 1
6720, 1024, 64, 64, 2, 1
5120, 1024, 64, 64, 2, 1
5056, 1024, 64, 64, 2, 1
4992, 1024, 64, 64, 2, 1
1152, 896, 64, 64, 18, 1
1216, 896, 64, 64, 18, 1
1344, 896, 64, 64, 18, 1
1408, 896, 64, 64, 18, 1
1472, 896, 64, 64, 18, 1
1536, 896, 64, 64, 18, 1
1664, 896, 64, 64, 18, 1
1728, 896, 64, 64, 18, 1
1792, 896, 64, 64, 18, 1
1856, 896, 64, 64, 18, 1
1984, 896, 64, 64, 18, 1
2048, 896, 64, 64, 18, 1
2112, 896, 64, 64, 18, 1
2176, 896, 64, 64, 18, 1
2240, 896, 64, 64, 18, 1
2304, 896, 64, 64, 18, 1
4992, 960, 64, 64, 18, 1
5056, 960, 64, 64, 18, 1
5120, 960, 64, 64, 18, 1
6784, 960, 64, 64, 18, 1
6784, 960, 64, 64, 18, 1
6848, 960, 64, 64, 18, 1
6720, 960, 64, 64, 18, 1
7616, 960, 64, 64, 18, 1
7552, 960, 64, 64, 18, 1
7744, 960, 64, 64, 18, 1
7808, 960, 64, 64, 18, 1
7680, 960, 64, 64, 18, 1
960, 768, 64, 64, 2, 1
2880, 896, 64, 64, 19, 1
2880, 832, 64, 64, 19, 1
2816, 832, 64, 64, 19, 1
2816, 896, 64, 64, 19, 1
2752, 832, 64, 64, 19, 1
2688, 896, 64, 64, 19, 1
2688, 960, 64, 64, 19, 1
2752, 896, 64, 64, 19, 1
2752, 960, 64, 64, 19, 1
2624, 960, 64, 64, 19, 1
2560, 960, 64, 64, 19, 1
2496, 960, 64, 64, 19, 1
2496, 960, 64, 64, 19, 1
2496, 896, 64, 64, 19, 1
2560, 896, 64, 64, 19, 1
2560, 832, 64, 64, 19, 1
2560, 768, 64, 64, 19, 1
2560, 704, 64, 64, 19, 1
2624, 832, 64, 64, 19, 1
2624, 896, 64, 64, 19, 1
2624, 832, 64, 64, 19, 1
2624, 704, 64, 64, 19, 1
2624, 704, 64, 64, 19, 1
2624, 768, 64, 64, 19, 1
2688, 832, 64, 64, 19, 1
2688, 768, 64, 64, 19, 1
2688, 832, 64, 64, 19, 1
2688, 704, 64, 64, 19, 1
2752, 768, 64, 64, 19, 1
2752, 768, 64, 64, 19, 1
2816, 704, 64, 64, 19, 1
2816, 640, 64, 64, 19, 1
2816, 768, 64, 64, 19, 1
2816, 704, 64, 64, 19, 1
2752, 640, 64, 64, 19, 1
2752, 576, 64, 64, 19, 1
2752, 704, 64, 64, 19, 1
2688, 576, 64, 64, 19, 1
2688, 576, 64, 64, 19, 1
2688, 704, 64, 64, 19, 1
2624, 640, 64, 64, 19, 1
2688, 640, 64, 64, 19, 1
2688, 512, 64, 64, 19, 1
2688, 448, 64, 64, 19, 1
2752, 448, 64, 64, 19, 1
2752, 512, 64, 64, 19, 1
2816, 448, 64, 64, 19, 1
2816, 512, 64, 64, 19, 1
2816, 576, 64, 64, 19, 1
2880, 448, 64, 64, 19, 1
2880, 512, 64, 64, 19, 1
2880, 576, 64, 64, 19, 1
2816, 384, 64, 64, 19, 1
2816, 320, 64, 64, 19, 1
2752, 384, 64, 64, 19, 1
2752, 320, 64, 64, 19, 1
2752, 256, 64, 64, 19, 1
2816, 256, 64, 64, 19, 1
2816, 192, 64, 64, 19, 1
3520, 256, 64, 64, 19, 1
3584, 256, 64, 64, 19, 1
3584, 320, 64, 64, 19, 1
3584, 384, 64, 64, 19, 1
3584, 448, 64, 64, 19, 1
3584, 512, 64, 64, 19, 1
3584, 576, 64, 64, 19, 1
3520, 576, 64, 64, 19, 1
3648, 512, 64, 64, 19, 1
3648, 448, 64, 64, 19, 1
3648, 320, 64, 64, 19, 1
3648, 384, 64, 64, 19, 1
3712, 384, 64, 64, 19, 1
3712, 448, 64, 64, 19, 1
3776, 384, 64, 64, 19, 1
3776, 448, 64, 64, 19, 1
3840, 384, 64, 64, 19, 1
4736, 1024, 64, 64, 19, 1
4736, 960, 64, 64, 19, 1
4608, 960, 64, 64, 19, 1
4608, 960, 64, 64, 19, 1
4544, 960, 64, 64, 19, 1
4480, 1024, 64, 64, 19, 1
4480, 1024, 64, 64, 19, 1
4416, 1024, 64, 64, 19, 1
4352, 1024, 64, 64, 19, 1
4288, 960, 64, 64, 19, 1
4224, 960, 64, 64, 19, 1
4160, 1024, 64, 64, 19, 1
4288, 960, 64, 64, 19, 1
4416, 960, 64, 64, 19, 1
4352, 960, 64, 64, 19, 1
4480, 960, 64, 64, 19, 1
4544, 1024, 64, 64, 19, 1
4672, 960, 64, 64, 19, 1
4672, 896, 64, 64, 19, 1
4608, 896, 64, 64, 19, 1
4672, 896, 64, 64, 19, 1
4736, 896, 64, 64, 19, 1
4800, 896, 64, 64, 19, 1
4800, 960, 64, 64, 19, 1
4864, 896, 64, 64, 19, 1
4864, 960, 64, 64, 19, 1
4864, 832, 64, 64, 19, 1
4224, 1024, 64, 64, 19, 1
4160, 448, 64, 64, 19, 1
4096, 448, 64, 64, 19, 1
4032, 448, 64, 64, 19, 1
3584, 192, 64, 64, 19, 1
3648, 192, 64, 64, 19, 0
3648, 128, 64, 64, 19, 0
3648, 64, 64, 64, 19, 0
2944, 832, 64, 64, 19, 1
2880, 768, 64, 64, 19, 1
5312, 768, 64, 64, 19, 1
5312, 896, 64, 64, 19, 1
5376, 768, 64, 64, 19, 1
5376, 832, 64, 64, 19, 1
5312, 832, 64, 64, 19, 1
5376, 896, 64, 64, 19, 1
5376, 960, 64, 64, 19, 1
5312, 1024, 64, 64, 19, 1
5312, 960, 64, 64, 19, 1
5376, 1024, 64, 64, 19, 1
5376, 1024, 64, 64, 19, 1
5440, 960, 64, 64, 19, 1
5440, 896, 64, 64, 19, 1
5440, 1024, 64, 64, 19, 1
